session_id,user_id,session_date,platform,app_version
S48980,U09875,11-03-2025,Android,2
S48981,U06905,11-03-2025,Android,1
S48982,U06984,11-03-2025,Android,2
S48983,U03100,11-03-2025,Android,2
S48984,U05029,11-03-2025,iOS,1
S48985,U01684,11-03-2025,Android,1
S48986,U06322,11-03-2025,Android,1
S48987,U03182,11-03-2025,Android,1
S48988,U00528,11-03-2025,Android,2
S48989,U04500,11-03-2025,iOS,1
S48990,U05179,11-03-2025,Android,1
S48991,U03175,11-03-2025,Android,2
S48992,U03063,11-03-2025,Android,1
S48993,U03533,11-03-2025,iOS,1
S48994,U00919,11-03-2025,Android,1
S48995,U01088,11-03-2025,Android,1
S48996,U02411,11-03-2025,Android,1
S48997,U07552,11-03-2025,iOS,2
S48998,U04081,11-03-2025,Android,2
S48999,U05058,11-03-2025,Android,1
S49000,U09293,11-03-2025,Android,2
S49001,U09400,11-03-2025,Android,2
S49002,U06080,11-03-2025,Android,1
S49003,U05559,11-03-2025,Android,2
S49004,U06700,11-03-2025,Android,1
S49005,U04145,11-03-2025,Android,1
S49006,U02452,11-03-2025,iOS,2
S49007,U07637,11-03-2025,Android,2
S49008,U04940,11-03-2025,iOS,2
S49009,U02128,11-03-2025,Android,2
S49010,U02750,11-03-2025,Android,1
S49011,U06503,11-03-2025,iOS,2
S49012,U05476,11-03-2025,Android,1
S49013,U07334,11-03-2025,Android,2
S49014,U03210,11-03-2025,iOS,2
S49015,U09500,11-03-2025,Android,1
S49016,U07132,11-03-2025,Android,2
S49017,U04717,11-03-2025,Android,2
S49018,U02118,11-03-2025,Android,1
S49019,U06336,11-03-2025,Android,2
S49020,U03623,11-03-2025,Android,2
S49021,U06544,11-03-2025,Android,1
S49022,U08967,11-03-2025,Android,2
S49023,U08639,11-03-2025,Android,2
S49024,U06615,11-03-2025,Android,1
S49025,U04911,11-03-2025,iOS,1
S49026,U05457,11-03-2025,iOS,2
S49027,U04090,11-03-2025,iOS,2
S49028,U08983,11-03-2025,Android,2
S49029,U07534,11-03-2025,iOS,2
S49030,U05795,11-03-2025,iOS,2
S49031,U05560,11-03-2025,Android,1
S49032,U01663,11-03-2025,Android,1
S49033,U09890,11-03-2025,Android,2
S49034,U05973,11-03-2025,Android,2
S49035,U03231,11-03-2025,Android,1
S49036,U04007,11-03-2025,Android,2
S49037,U09173,11-03-2025,Android,1
S49038,U08987,11-03-2025,Android,2
S49039,U04802,11-03-2025,Android,1
S49040,U03047,11-03-2025,Android,1
S49041,U08129,11-03-2025,Android,1
S49042,U03996,11-03-2025,Android,1
S49043,U05910,11-03-2025,Android,1
S49044,U00686,11-03-2025,Android,2
S49045,U02436,11-03-2025,iOS,2
S49046,U05205,11-03-2025,Android,1
S49047,U08052,11-03-2025,Android,2
S49048,U08424,11-03-2025,Android,1
S49049,U00362,11-03-2025,Android,1
S49050,U07274,11-03-2025,iOS,1
S49051,U02488,11-03-2025,iOS,2
S49052,U06629,11-03-2025,Android,1
S49053,U05557,11-03-2025,Android,2
S49054,U08458,11-03-2025,Android,1
S49055,U09544,11-03-2025,Android,1
S49056,U02752,11-03-2025,iOS,2
S49057,U02850,11-03-2025,iOS,2
S49058,U03568,11-03-2025,Android,2
S49059,U00955,11-03-2025,Android,2
S49060,U02312,11-03-2025,Android,1
S49061,U08846,11-03-2025,Android,2
S49062,U08436,11-03-2025,Android,1
S49063,U09991,11-03-2025,Android,1
S49064,U03193,11-03-2025,Android,2
S49065,U03733,11-03-2025,Android,1
S49066,U07282,11-03-2025,Android,2
S49067,U08074,11-03-2025,Android,2
S49068,U07547,11-03-2025,Android,1
S49069,U00323,11-03-2025,iOS,2
S49070,U09892,11-03-2025,iOS,2
S49071,U07365,11-03-2025,iOS,1
S49072,U03040,11-03-2025,Android,1
S49073,U09365,11-03-2025,Android,1
S49074,U00212,11-03-2025,Android,2
S49075,U09503,11-03-2025,Android,1
S49076,U01754,11-03-2025,iOS,2
S49077,U09130,11-03-2025,Android,2
S49078,U03487,11-03-2025,Android,2
S49079,U04650,11-03-2025,Android,2
S49080,U07378,11-03-2025,Android,1
S49081,U08168,11-03-2025,Android,1
S49082,U02037,11-03-2025,Android,2
S49083,U04868,11-03-2025,iOS,1
S49084,U04933,11-03-2025,iOS,1
S49085,U07333,11-03-2025,Android,1
S49086,U02829,11-03-2025,Android,1
S49087,U07419,11-03-2025,Android,2
S49088,U06257,11-03-2025,Android,2
S49089,U08743,11-03-2025,Android,1
S49090,U01170,11-03-2025,Android,1
S49091,U05067,11-03-2025,Android,1
S49092,U02527,11-03-2025,Android,1
S49093,U07691,11-03-2025,Android,1
S49094,U06286,11-03-2025,Android,1
S49095,U08749,11-03-2025,iOS,1
S49096,U09876,11-03-2025,Android,1
S49097,U06634,11-03-2025,Android,1
S49098,U08398,11-03-2025,Android,2
S49099,U04786,11-03-2025,Android,1
S49100,U02329,11-03-2025,Android,2
S49101,U03878,11-03-2025,iOS,1
S49102,U08437,11-03-2025,Android,2
S49103,U01030,11-03-2025,iOS,2
S49104,U01920,11-03-2025,iOS,1
S49105,U07922,11-03-2025,Android,1
S49106,U03538,11-03-2025,Android,1
S49107,U06567,11-03-2025,Android,2
S49108,U06729,11-03-2025,Android,1
S49109,U04127,11-03-2025,Android,2
S49110,U02198,11-03-2025,Android,1
S49111,U01215,11-03-2025,iOS,2
S49112,U06875,11-03-2025,iOS,2
S49113,U08337,11-03-2025,iOS,1
S49114,U09865,11-03-2025,iOS,1
S49115,U06919,11-03-2025,Android,1
S49116,U05507,11-03-2025,iOS,1
S49117,U03831,11-03-2025,Android,2
S49118,U06957,11-03-2025,Android,1
S49119,U07971,11-03-2025,Android,2
S49120,U01092,11-03-2025,Android,1
S49121,U05532,11-03-2025,Android,2
S49122,U06972,11-03-2025,Android,2
S49123,U08227,11-03-2025,iOS,2
S49124,U06045,11-03-2025,Android,2
S49125,U01950,11-03-2025,Android,2
S49126,U05156,11-03-2025,Android,1
S49127,U08860,11-03-2025,Android,2
S49128,U09373,11-03-2025,Android,1
S49129,U01176,11-03-2025,Android,1
S49130,U04617,11-03-2025,Android,2
S49131,U03154,11-03-2025,Android,2
S49132,U04103,11-03-2025,Android,1
S49133,U09915,11-03-2025,iOS,1
S49134,U09827,11-03-2025,Android,2
S49135,U07231,11-03-2025,Android,1
S49136,U06915,11-03-2025,Android,1
S49137,U03847,11-03-2025,Android,2
S49138,U03174,11-03-2025,Android,1
S49139,U09346,11-03-2025,Android,1
S49140,U01355,11-03-2025,Android,2
S49141,U02636,11-03-2025,Android,1
S49142,U09151,11-03-2025,Android,1
S49143,U07545,11-03-2025,Android,1
S49144,U01915,11-03-2025,Android,2
S49145,U04580,11-03-2025,iOS,1
S49146,U00224,11-03-2025,Android,2
S49147,U08134,11-03-2025,Android,2
S49148,U00519,11-03-2025,iOS,2
S49149,U06648,11-03-2025,Android,2
S49150,U00682,11-03-2025,Android,2
S49151,U00113,11-03-2025,Android,1
S49152,U07377,11-03-2025,Android,2
S49153,U05919,11-03-2025,Android,1
S49154,U08690,11-03-2025,Android,2
S49155,U06368,11-03-2025,Android,1
S49156,U05119,11-03-2025,Android,2
S49157,U01098,11-03-2025,Android,2
S49158,U02283,11-03-2025,Android,2
S49159,U03385,11-03-2025,iOS,1
S49160,U08607,11-03-2025,Android,2
S49161,U09453,11-03-2025,iOS,1
S49162,U01840,11-03-2025,Android,1
S49163,U00101,11-03-2025,iOS,1
S49164,U06489,11-03-2025,iOS,1
S49165,U09062,11-03-2025,iOS,1
S49166,U07073,11-03-2025,iOS,1
S49167,U04000,11-03-2025,Android,2
S49168,U05214,11-03-2025,Android,1
S49169,U02026,11-03-2025,Android,1
S49170,U05713,11-03-2025,Android,2
S49171,U06802,11-03-2025,Android,2
S49172,U01595,11-03-2025,Android,1
S49173,U02597,11-03-2025,Android,1
S49174,U05673,11-03-2025,Android,1
S49175,U00722,11-03-2025,Android,2
S49176,U06997,11-03-2025,Android,2
S49177,U05279,11-03-2025,Android,2
S49178,U04764,11-03-2025,Android,2
S49179,U00166,11-03-2025,Android,2
S49180,U09634,11-03-2025,Android,1
S49181,U05839,11-03-2025,Android,2
S49182,U02716,11-03-2025,Android,2
S49183,U06416,11-03-2025,iOS,1
S49184,U08419,11-03-2025,Android,1
S49185,U00382,11-03-2025,Android,1
S49186,U09174,11-03-2025,Android,2
S49187,U01283,11-03-2025,Android,1
S49188,U05530,11-03-2025,Android,1
S49189,U06315,11-03-2025,Android,1
S49190,U03522,11-03-2025,Android,2
S49191,U04284,11-03-2025,Android,1
S49192,U00560,11-03-2025,Android,1
S49193,U01868,11-03-2025,iOS,2
S49194,U02783,11-03-2025,iOS,1
S49195,U04367,11-03-2025,iOS,2
S49196,U08313,11-03-2025,Android,2
S49197,U05148,11-03-2025,iOS,1
S49198,U01006,11-03-2025,Android,2
S49199,U08787,11-03-2025,iOS,1
S49200,U02459,11-03-2025,iOS,2
S49201,U00588,11-03-2025,Android,1
S49202,U02204,11-03-2025,Android,1
S49203,U03856,11-03-2025,Android,1
S49204,U06536,11-03-2025,iOS,1
S49205,U02532,11-03-2025,Android,1
S49206,U09079,11-03-2025,Android,1
S49207,U05770,11-03-2025,Android,1
S49208,U01418,11-03-2025,Android,2
S49209,U04513,11-03-2025,iOS,1
S49210,U06433,11-03-2025,iOS,2
S49211,U01439,11-03-2025,iOS,2
S49212,U00307,11-03-2025,Android,2
S49213,U02735,11-03-2025,iOS,1
S49214,U01794,11-03-2025,Android,1
S49215,U01861,11-03-2025,Android,2
S49216,U03499,11-03-2025,Android,1
S49217,U05581,11-03-2025,Android,2
S49218,U06611,11-03-2025,Android,1
S49219,U01366,11-03-2025,Android,2
S49220,U09582,11-03-2025,Android,2
S49221,U01063,11-03-2025,Android,1
S49222,U07023,11-03-2025,Android,1
S49223,U04437,11-03-2025,Android,2
S49224,U04518,11-03-2025,iOS,1
S49225,U00569,11-03-2025,Android,1
S49226,U09789,11-03-2025,Android,2
S49227,U00376,11-03-2025,iOS,2
S49228,U08167,11-03-2025,Android,2
S49229,U00233,11-03-2025,Android,1
S49230,U00483,11-03-2025,Android,1
S49231,U00938,11-03-2025,iOS,2
S49232,U07752,11-03-2025,iOS,1
S49233,U00802,11-03-2025,Android,2
S49234,U02945,11-03-2025,iOS,2
S49235,U04439,11-03-2025,Android,1
S49236,U06311,11-03-2025,iOS,2
S49237,U09758,11-03-2025,iOS,2
S49238,U01651,11-03-2025,Android,1
S49239,U03975,11-03-2025,Android,1
S49240,U02373,11-03-2025,iOS,1
S49241,U00310,11-03-2025,Android,1
S49242,U07760,11-03-2025,Android,1
S49243,U00497,11-03-2025,Android,1
S49244,U07920,11-03-2025,Android,1
S49245,U06885,11-03-2025,Android,1
S49246,U02455,11-03-2025,Android,2
S49247,U01558,11-03-2025,iOS,1
S49248,U08910,11-03-2025,Android,2
S49249,U04979,11-03-2025,Android,2
S49250,U04783,11-03-2025,Android,2
S49251,U00467,11-03-2025,Android,1
S49252,U00182,11-03-2025,iOS,1
S49253,U09817,11-03-2025,Android,1
S49254,U00961,11-03-2025,iOS,2
S49255,U03367,11-03-2025,Android,2
S49256,U07781,11-03-2025,Android,2
S49257,U05153,11-03-2025,Android,1
S49258,U09075,11-03-2025,Android,2
S49259,U05369,11-03-2025,iOS,2
S49260,U00015,11-03-2025,iOS,2
S49261,U06321,11-03-2025,Android,1
S49262,U07267,11-03-2025,Android,1
S49263,U00255,11-03-2025,Android,1
S49264,U04151,11-03-2025,Android,2
S49265,U02598,11-03-2025,Android,1
S49266,U02357,11-03-2025,iOS,2
S49267,U05672,11-03-2025,Android,1
S49268,U05733,11-03-2025,Android,1
S49269,U05937,11-03-2025,iOS,2
S49270,U00178,11-03-2025,Android,2
S49271,U05092,11-03-2025,Android,2
S49272,U00460,11-03-2025,iOS,1
S49273,U08368,11-03-2025,Android,1
S49274,U00346,11-03-2025,Android,2
S49275,U04595,11-03-2025,Android,1
S49276,U08432,11-03-2025,iOS,1
S49277,U09740,11-03-2025,iOS,2
S49278,U06454,11-03-2025,Android,2
S49279,U01461,11-03-2025,Android,1
S49280,U08819,11-03-2025,iOS,2
S49281,U06347,11-03-2025,Android,2
S49282,U01128,11-03-2025,iOS,1
S49283,U08632,11-03-2025,Android,2
S49284,U00356,11-03-2025,Android,2
S49285,U05862,11-03-2025,Android,2
S49286,U00440,11-03-2025,Android,1
S49287,U07549,11-03-2025,Android,2
S49288,U04208,11-03-2025,Android,1
S49289,U00435,11-03-2025,Android,2
S49290,U07240,11-03-2025,iOS,1
S49291,U09071,11-03-2025,Android,2
S49292,U01466,11-03-2025,iOS,2
S49293,U04551,11-03-2025,Android,1
S49294,U07098,11-03-2025,iOS,2
S49295,U05657,11-03-2025,Android,1
S49296,U02356,11-03-2025,Android,2
S49297,U03910,11-03-2025,Android,1
S49298,U05709,11-03-2025,iOS,1
S49299,U06614,11-03-2025,Android,1
S49300,U06047,11-03-2025,iOS,2
S49301,U04319,11-03-2025,Android,2
S49302,U03187,11-03-2025,Android,2
S49303,U06136,11-03-2025,Android,1
S49304,U01971,11-03-2025,Android,1
S49305,U08310,11-03-2025,iOS,2
S49306,U08491,11-03-2025,Android,1
S49307,U08865,11-03-2025,Android,1
S49308,U04970,11-03-2025,Android,2
S49309,U05642,11-03-2025,Android,2
S49310,U00372,11-03-2025,Android,1
S49311,U07248,11-03-2025,iOS,1
S49312,U05317,11-03-2025,Android,1
S49313,U06397,11-03-2025,iOS,1
S49314,U07802,11-03-2025,Android,1
S49315,U06904,11-03-2025,iOS,2
S49316,U07748,11-03-2025,iOS,1
S49317,U03872,11-03-2025,iOS,1
S49318,U03362,11-03-2025,Android,1
S49319,U00612,11-03-2025,Android,2
S49320,U03758,11-03-2025,iOS,2
S49321,U04233,11-03-2025,iOS,2
S49322,U03575,11-03-2025,iOS,2
S49323,U02211,11-03-2025,Android,1
S49324,U02124,11-03-2025,Android,1
S49325,U02642,11-03-2025,Android,1
S49326,U05932,11-03-2025,Android,2
S49327,U07813,11-03-2025,Android,1
S49328,U07806,11-03-2025,Android,2
S49329,U09320,11-03-2025,iOS,1
S49330,U05893,11-03-2025,Android,2
S49331,U00915,11-03-2025,Android,2
S49332,U03437,11-03-2025,Android,1
S49333,U04276,11-03-2025,Android,1
S49334,U03567,11-03-2025,Android,1
S49335,U04633,11-03-2025,iOS,2
S49336,U02372,11-03-2025,Android,1
S49337,U02874,11-03-2025,Android,2
S49338,U08775,11-03-2025,Android,1
S49339,U02987,11-03-2025,iOS,2
S49340,U09775,11-03-2025,iOS,1
S49341,U03317,11-03-2025,Android,2
S49342,U06510,11-03-2025,Android,2
S49343,U01681,11-03-2025,Android,2
S49344,U04250,11-03-2025,iOS,2
S49345,U09297,11-03-2025,Android,2
S49346,U09787,11-03-2025,Android,1
S49347,U08439,11-03-2025,Android,1
S49348,U00931,11-03-2025,Android,2
S49349,U09152,11-03-2025,iOS,2
S49350,U02606,11-03-2025,iOS,1
S49351,U06255,11-03-2025,Android,2
S49352,U06569,11-03-2025,iOS,2
S49353,U00303,11-03-2025,Android,2
S49354,U01294,11-03-2025,Android,2
S49355,U05738,11-03-2025,Android,1
S49356,U00472,11-03-2025,iOS,2
S49357,U00149,11-03-2025,Android,2
S49358,U03579,11-03-2025,iOS,2
S49359,U04872,11-03-2025,Android,2
S49360,U05658,11-03-2025,iOS,2
S49361,U05142,11-03-2025,Android,1
S49362,U08692,11-03-2025,iOS,2
S49363,U06142,11-03-2025,iOS,2
S49364,U02607,11-03-2025,Android,1
S49365,U02559,11-03-2025,iOS,1
S49366,U03657,11-03-2025,iOS,1
S49367,U08852,11-03-2025,iOS,1
S49368,U04449,11-03-2025,Android,2
S49369,U00235,11-03-2025,iOS,2
S49370,U09223,11-03-2025,Android,2
S49371,U06019,11-03-2025,iOS,2
S49372,U02800,11-03-2025,Android,2
S49373,U08044,11-03-2025,Android,1
S49374,U01414,11-03-2025,iOS,1
S49375,U09156,11-03-2025,iOS,1
S49376,U04693,11-03-2025,Android,2
S49377,U03736,11-03-2025,Android,2
S49378,U02147,11-03-2025,Android,2
S49379,U08175,11-03-2025,Android,1
S49380,U02514,11-03-2025,Android,2
S49381,U09385,11-03-2025,Android,2
S49382,U00118,11-03-2025,iOS,2
S49383,U01785,11-03-2025,Android,2
S49384,U09272,11-03-2025,Android,1
S49385,U02477,11-03-2025,Android,2
S49386,U01523,11-03-2025,iOS,1
S49387,U03167,11-03-2025,Android,2
S49388,U04174,11-03-2025,iOS,2
S49389,U00505,11-03-2025,Android,2
S49390,U00315,11-03-2025,Android,1
S49391,U02785,11-03-2025,Android,2
S49392,U01467,11-03-2025,Android,2
S49393,U05249,11-03-2025,Android,2
S49394,U03580,11-03-2025,iOS,2
S49395,U07612,11-03-2025,Android,2
S49396,U02984,11-03-2025,iOS,1
S49397,U09309,11-03-2025,Android,2
S49398,U04552,11-03-2025,iOS,1
S49399,U08731,11-03-2025,iOS,2
S49400,U06302,11-03-2025,iOS,2
S49401,U06638,11-03-2025,Android,2
S49402,U08336,11-03-2025,Android,1
S49403,U00104,11-03-2025,Android,1
S49404,U02599,11-03-2025,Android,1
S49405,U09163,11-03-2025,Android,2
S49406,U02302,11-03-2025,Android,1
S49407,U00042,11-03-2025,Android,2
S49408,U05460,11-03-2025,Android,2
S49409,U02003,11-03-2025,Android,2
S49410,U02773,11-03-2025,Android,2
S49411,U04725,11-03-2025,Android,1
S49412,U03204,11-03-2025,Android,1
S49413,U02995,11-03-2025,Android,1
S49414,U05389,11-03-2025,Android,1
S49415,U01737,11-03-2025,Android,1
S49416,U07578,11-03-2025,iOS,1
S49417,U06201,11-03-2025,iOS,2
S49418,U00301,11-03-2025,Android,2
S49419,U09552,11-03-2025,iOS,1
S49420,U09285,11-03-2025,Android,2
S49421,U07522,11-03-2025,Android,1
S49422,U04161,11-03-2025,Android,1
S49423,U08868,11-03-2025,Android,1
S49424,U01872,11-03-2025,Android,2
S49425,U00452,11-03-2025,iOS,1
S49426,U00617,11-03-2025,iOS,1
S49427,U06007,11-03-2025,iOS,1
S49428,U01943,11-03-2025,iOS,2
S49429,U05386,11-03-2025,Android,2
S49430,U01463,11-03-2025,Android,2
S49431,U01596,11-03-2025,iOS,1
S49432,U05785,11-03-2025,Android,1
S49433,U03491,11-03-2025,Android,1
S49434,U08670,11-03-2025,Android,2
S49435,U07897,11-03-2025,Android,2
S49436,U01589,11-03-2025,Android,2
S49437,U04472,11-03-2025,Android,2
S49438,U09012,11-03-2025,Android,2
S49439,U02170,11-03-2025,Android,1
S49440,U09859,11-03-2025,Android,1
S49441,U04353,11-03-2025,Android,2
S49442,U01051,11-03-2025,iOS,2
S49443,U03869,11-03-2025,iOS,1
S49444,U05366,11-03-2025,Android,1
S49445,U02234,11-03-2025,iOS,1
S49446,U04042,11-03-2025,Android,2
S49447,U01371,11-03-2025,iOS,2
S49448,U05833,11-03-2025,iOS,1
S49449,U02039,11-03-2025,Android,1
S49450,U00966,11-03-2025,Android,1
S49451,U00132,11-03-2025,Android,1
S49452,U00576,11-03-2025,Android,2
S49453,U06031,11-03-2025,Android,2
S49454,U06511,11-03-2025,iOS,1
S49455,U00171,11-03-2025,Android,2
S49456,U05022,11-03-2025,Android,1
S49457,U05735,11-03-2025,iOS,1
S49458,U08588,11-03-2025,iOS,2
S49459,U05107,11-03-2025,Android,2
S49460,U04731,11-03-2025,iOS,2
S49461,U00809,11-03-2025,Android,1
S49462,U05671,11-03-2025,Android,1
S49463,U03271,11-03-2025,Android,1
S49464,U00680,11-03-2025,Android,2
S49465,U01704,11-03-2025,Android,2
S49466,U03388,11-03-2025,Android,1
S49467,U08700,11-03-2025,Android,1
S49468,U03633,11-03-2025,Android,1
S49469,U01948,11-03-2025,Android,1
S49470,U05593,11-03-2025,Android,2
S49471,U00080,11-03-2025,Android,2
S49472,U07836,11-03-2025,Android,1
S49473,U05452,11-03-2025,iOS,1
S49474,U05705,11-03-2025,Android,1
S49475,U06876,11-03-2025,Android,2
S49476,U07384,11-03-2025,Android,2
S49477,U08616,11-03-2025,Android,1
S49478,U04684,11-03-2025,iOS,2
S49479,U01489,11-03-2025,Android,2
S49480,U06751,11-03-2025,Android,1
S49481,U07573,11-03-2025,Android,2
S49482,U00388,11-03-2025,Android,1
S49483,U09162,11-03-2025,iOS,1
S49484,U02048,11-03-2025,Android,1
S49485,U07983,11-03-2025,Android,2
S49486,U06980,11-03-2025,Android,2
S49487,U07320,11-03-2025,Android,1
S49488,U05768,11-03-2025,Android,2
S49489,U08671,11-03-2025,Android,2
S49490,U00368,11-03-2025,Android,2
S49491,U05915,11-03-2025,iOS,2
S49492,U05315,11-03-2025,Android,1
S49493,U01042,11-03-2025,Android,1
S49494,U07744,11-03-2025,iOS,2
S49495,U09233,11-03-2025,iOS,1
S49496,U06037,11-03-2025,Android,2
S49497,U05831,11-03-2025,Android,1
S49498,U08221,11-03-2025,iOS,2
S49499,U00161,11-03-2025,iOS,2
S49500,U01932,11-03-2025,iOS,1
S49501,U04395,11-03-2025,Android,2
S49502,U09485,11-03-2025,iOS,1
S49503,U00473,11-03-2025,iOS,1
S49504,U09288,11-03-2025,Android,2
S49505,U07115,11-03-2025,Android,1
S49506,U01610,11-03-2025,Android,2
S49507,U06230,11-03-2025,Android,1
S49508,U05787,11-03-2025,Android,1
S49509,U04946,11-03-2025,Android,2
S49510,U09104,11-03-2025,Android,1
S49511,U01485,11-03-2025,iOS,2
S49512,U00426,11-03-2025,Android,2
S49513,U03488,11-03-2025,Android,1
S49514,U03132,11-03-2025,Android,2
S49515,U08933,11-03-2025,Android,1
S49516,U02110,11-03-2025,iOS,2
S49517,U01540,11-03-2025,Android,2
S49518,U03817,11-03-2025,iOS,1
S49519,U01811,11-03-2025,Android,2
S49520,U08442,11-03-2025,Android,2
S49521,U06509,11-03-2025,iOS,2
S49522,U06896,11-03-2025,Android,2
S49523,U01271,11-03-2025,iOS,2
S49524,U08881,11-03-2025,iOS,1
S49525,U05825,11-03-2025,Android,2
S49526,U06061,11-03-2025,Android,1
S49527,U02917,11-03-2025,Android,1
S49528,U06902,11-03-2025,Android,1
S49529,U00742,11-03-2025,Android,1
S49530,U03717,11-03-2025,Android,2
S49531,U03667,11-03-2025,Android,1
S49532,U05956,11-03-2025,Android,1
S49533,U05599,11-03-2025,Android,1
S49534,U02804,11-03-2025,Android,1
S49535,U08162,11-03-2025,Android,2
S49536,U06661,11-03-2025,Android,2
S49537,U03340,11-03-2025,Android,2
S49538,U05140,11-03-2025,Android,1
S49539,U01730,11-03-2025,Android,2
S49540,U02454,11-03-2025,Android,2
S49541,U06525,11-03-2025,Android,1
S49542,U02065,11-03-2025,Android,1
S49543,U09352,11-03-2025,Android,1
S49544,U02925,11-03-2025,iOS,1
S49545,U04028,11-03-2025,Android,1
S49546,U00990,11-03-2025,iOS,2
S49547,U06649,11-03-2025,Android,2
S49548,U03962,11-03-2025,Android,2
S49549,U05553,11-03-2025,Android,1
S49550,U01409,11-03-2025,Android,1
S49551,U04465,11-03-2025,Android,1
S49552,U02918,11-03-2025,Android,2
S49553,U07123,11-03-2025,iOS,1
S49554,U09367,11-03-2025,iOS,2
S49555,U00390,11-03-2025,Android,1
S49556,U02914,11-03-2025,Android,1
S49557,U02899,11-03-2025,Android,1
S49558,U03342,11-03-2025,Android,2
S49559,U04033,11-03-2025,Android,2
S49560,U04142,11-03-2025,iOS,2
S49561,U01526,11-03-2025,Android,2
S49562,U05638,11-03-2025,iOS,2
S49563,U02446,11-03-2025,Android,2
S49564,U03401,11-03-2025,Android,1
S49565,U03360,11-03-2025,Android,1
S49566,U07911,11-03-2025,Android,1
S49567,U02439,11-03-2025,iOS,1
S49568,U09256,11-03-2025,Android,2
S49569,U09310,11-03-2025,Android,2
S49570,U02409,11-03-2025,Android,1
S49571,U05106,11-03-2025,Android,2
S49572,U00085,11-03-2025,Android,1
S49573,U08544,11-03-2025,Android,1
S49574,U04607,11-03-2025,Android,1
S49575,U06728,11-03-2025,Android,1
S49576,U07973,11-03-2025,iOS,1
S49577,U00788,11-03-2025,iOS,1
S49578,U05786,11-03-2025,Android,2
S49579,U05996,11-03-2025,Android,1
S49580,U08551,11-03-2025,iOS,2
S49581,U06570,11-03-2025,iOS,2
S49582,U00103,11-03-2025,Android,2
S49583,U00347,11-03-2025,iOS,1
S49584,U08233,11-03-2025,iOS,1
S49585,U03177,11-03-2025,Android,2
S49586,U06216,11-03-2025,Android,1
S49587,U06858,11-03-2025,Android,2
S49588,U09275,11-03-2025,Android,1
S49589,U06011,11-03-2025,Android,1
S49590,U09201,11-03-2025,Android,2
S49591,U06958,11-03-2025,Android,2
S49592,U04100,11-03-2025,iOS,1
S49593,U01243,11-03-2025,iOS,1
S49594,U09231,11-03-2025,Android,1
S49595,U00191,11-03-2025,Android,2
S49596,U00147,11-03-2025,Android,2
S49597,U01408,11-03-2025,Android,2
S49598,U04909,11-03-2025,iOS,2
S49599,U04873,11-03-2025,Android,2
S49600,U01625,11-03-2025,Android,2
S49601,U03322,12-03-2025,iOS,1
S49602,U05662,12-03-2025,Android,2
S49603,U08205,12-03-2025,Android,1
S49604,U04997,12-03-2025,iOS,1
S49605,U07118,12-03-2025,Android,2
S49606,U05720,12-03-2025,Android,2
S49607,U02881,12-03-2025,Android,1
S49608,U09364,12-03-2025,Android,2
S49609,U08929,12-03-2025,Android,2
S49610,U05360,12-03-2025,Android,2
S49611,U00164,12-03-2025,Android,2
S49612,U07298,12-03-2025,Android,1
S49613,U00092,12-03-2025,iOS,1
S49614,U05539,12-03-2025,Android,2
S49615,U00019,12-03-2025,iOS,2
S49616,U01552,12-03-2025,iOS,1
S49617,U06288,12-03-2025,Android,2
S49618,U06249,12-03-2025,Android,1
S49619,U01072,12-03-2025,Android,1
S49620,U09604,12-03-2025,Android,2
S49621,U05703,12-03-2025,Android,2
S49622,U09730,12-03-2025,Android,2
S49623,U03887,12-03-2025,Android,1
S49624,U06228,12-03-2025,iOS,1
S49625,U01584,12-03-2025,iOS,2
S49626,U07061,12-03-2025,iOS,2
S49627,U09821,12-03-2025,Android,1
S49628,U01707,12-03-2025,Android,2
S49629,U05193,12-03-2025,Android,1
S49630,U07939,12-03-2025,iOS,1
S49631,U00002,12-03-2025,Android,2
S49632,U05072,12-03-2025,Android,1
S49633,U08704,12-03-2025,Android,2
S49634,U04421,12-03-2025,Android,2
S49635,U05062,12-03-2025,iOS,2
S49636,U03497,12-03-2025,Android,2
S49637,U08331,12-03-2025,iOS,1
S49638,U06641,12-03-2025,Android,2
S49639,U01301,12-03-2025,Android,1
S49640,U05392,12-03-2025,Android,1
S49641,U05281,12-03-2025,iOS,2
S49642,U09320,12-03-2025,Android,1
S49643,U05696,12-03-2025,Android,1
S49644,U08006,12-03-2025,iOS,2
S49645,U00592,12-03-2025,Android,1
S49646,U01926,12-03-2025,iOS,2
S49647,U03869,12-03-2025,Android,2
S49648,U01755,12-03-2025,Android,1
S49649,U06130,12-03-2025,iOS,1
S49650,U08466,12-03-2025,Android,1
S49651,U06298,12-03-2025,iOS,2
S49652,U04387,12-03-2025,Android,1
S49653,U06429,12-03-2025,iOS,1
S49654,U08584,12-03-2025,Android,1
S49655,U04187,12-03-2025,iOS,1
S49656,U05343,12-03-2025,Android,2
S49657,U04571,12-03-2025,iOS,2
S49658,U03494,12-03-2025,Android,2
S49659,U03673,12-03-2025,Android,2
S49660,U08783,12-03-2025,Android,1
S49661,U09844,12-03-2025,Android,2
S49662,U09287,12-03-2025,iOS,1
S49663,U08903,12-03-2025,iOS,2
S49664,U05987,12-03-2025,Android,1
S49665,U09268,12-03-2025,iOS,2
S49666,U00975,12-03-2025,Android,2
S49667,U07012,12-03-2025,iOS,2
S49668,U04193,12-03-2025,iOS,1
